image,box_index,class_id,number_candidate,word_candidate,final_text,final_type,final_score
Vehicle348.jpg,1,0,১১৭৭৫৪,,১১৭৭৫৪,number,92.70
Vehicle348.jpg,ALL,N/A,১১৭৭৫৪,,১১৭৭৫৪,summary,N/A
Vehicle1710.jpg,1,0,১৩০৬৪৬,ঢাকা,ঢাকা,word,88.03
Vehicle1710.jpg,ALL,N/A,১৩০৬৪৬,ঢাকা,ঢাকা ১৩০৬৪৬,summary,N/A
Vehicle957.jpg,1,0,৫১,,৫১,number,34.13
Vehicle957.jpg,ALL,N/A,৫১,,৫১,summary,N/A
Vehicle1745.jpeg,1,0,১১৯৪৪০,ময়মনসিংহ,১১৯৪৪০,number,99.01
Vehicle1745.jpeg,ALL,N/A,১১৯৪৪০,ময়মনসিংহ,ময়মনসিংহ ১১৯৪৪০,summary,N/A
Vehicle773.jpg,1,0,১৪০,,১৪০,number,17.96
Vehicle773.jpg,ALL,N/A,১৪০,,১৪০,summary,N/A
Vehicle112.jpg,1,0,১১৯১৬০,পিরোজপুর,১১৯১৬০,number,99.97
Vehicle112.jpg,ALL,N/A,১১৯১৬০,পিরোজপুর,পিরোজপুর ১১৯১৬০,summary,N/A
Vehicle1393.jpg,1,0,৩১২৩৮৩,,৩১২৩৮৩,number,76.51
Vehicle1393.jpg,ALL,N/A,৩১২৩৮৩,,৩১২৩৮৩,summary,N/A
Vehicle1407.jpg,1,0,,,,,
Vehicle1407.jpg,2,0,,,,,
Vehicle1407.jpg,3,0,,,,,
Vehicle1407.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle272.jpg,1,0,১৬৪১২৬,,১৬৪১২৬,number,99.74
Vehicle272.jpg,2,0,১৬৭৪১৮৬,,১৬৭৪১৮৬,number,20.22
Vehicle272.jpg,3,0,১৬৪১২৬,,১৬৪১২৬,number,90.08
Vehicle272.jpg,ALL,N/A,১৬৪১২৬,,১৬৪১২৬,summary,N/A
Vehicle412.jpg,1,0,১১,খুলনা,১১,number,99.94
Vehicle412.jpg,ALL,N/A,১১,খুলনা,খুলনা ১১,summary,N/A
Vehicle1755.jpeg,1,0,৩৫৫০৮,,৩৫৫০৮,number,84.03
Vehicle1755.jpeg,ALL,N/A,৩৫৫০৮,,৩৫৫০৮,summary,N/A
Vehicle582.jpg,1,0,১১৩৯৮০,,১১৩৯৮০,number,75.87
Vehicle582.jpg,ALL,N/A,১১৩৯৮০,,১১৩৯৮০,summary,N/A
Vehicle421.jpg,1,0,১১৪৫০১,বরগুনা,বরগুনা,word,84.90
Vehicle421.jpg,ALL,N/A,১১৪৫০১,বরগুনা,বরগুনা ১১৪৫০১,summary,N/A
Vehicle1754.jpeg,1,0,১৪৬৬,ময়মনসিংহ,১৪৬৬,number,99.98
Vehicle1754.jpeg,ALL,N/A,১৪৬৬,ময়মনসিংহ,ময়মনসিংহ ১৪৬৬,summary,N/A
Vehicle252.jpg,1,0,১৯২৯৩৯,,১৯২৯৩৯,number,46.45
Vehicle252.jpg,ALL,N/A,১৯২৯৩৯,,১৯২৯৩৯,summary,N/A
Vehicle1904.jpeg,1,0,১৩৩০৬,,১৩৩০৬,number,94.68
Vehicle1904.jpeg,ALL,N/A,১৩৩০৬,,১৩৩০৬,summary,N/A
Vehicle124.jpg,1,0,১২৫৪৭৫,,১২৫৪৭৫,number,81.28
Vehicle124.jpg,ALL,N/A,১২৫৪৭৫,,১২৫৪৭৫,summary,N/A
Vehicle1269.jpg,1,0,২২১৭,,২২১৭,number,35.38
Vehicle1269.jpg,ALL,N/A,২২১৭,,২২১৭,summary,N/A
Vehicle287.jpg,1,0,১১৪৪৯৯,,১১৪৪৯৯,number,78.83
Vehicle287.jpg,ALL,N/A,১১৪৪৯৯,,১১৪৪৯৯,summary,N/A
Vehicle797.jpg,1,0,১১০০১৩,মাদারীপুর,মাদারীপুর,word,80.25
Vehicle797.jpg,ALL,N/A,১১০০১৩,মাদারীপুর,মাদারীপুর ১১০০১৩,summary,N/A
Vehicle511.jpg,1,0,১১১৪৮৭,ঠাকুরগাঁও,ঠাকুরগাঁও,word,86.94
Vehicle511.jpg,ALL,N/A,১১১৪৮৭,ঠাকুরগাঁও,ঠাকুরগাঁও ১১১৪৮৭,summary,N/A
Vehicle479.jpg,1,0,১৪৪১৮১,,১৪৪১৮১,number,55.43
Vehicle479.jpg,ALL,N/A,১৪৪১৮১,,১৪৪১৮১,summary,N/A
Vehicle1603.jpg,1,0,২১৪৮০,,২১৪৮০,number,98.21
Vehicle1603.jpg,ALL,N/A,২১৪৮০,,২১৪৮০,summary,N/A
Vehicle1104.jpg,1,0,৩০,,৩০,number,99.86
Vehicle1104.jpg,ALL,N/A,৩০,,৩০,summary,N/A
Vehicle1101.jpg,1,0,২১৭৩,মেট্রো,মেট্রো,word,85.01
Vehicle1101.jpg,ALL,N/A,২১৭৩,মেট্রো,মেট্রো ২১৭৩,summary,N/A
Vehicle1308.jpg,1,0,১৩১৭৯১,,১৩১৭৯১,number,45.15
Vehicle1308.jpg,ALL,N/A,১৩১৭৯১,,১৩১৭৯১,summary,N/A
Vehicle1810.jpeg,1,0,১১১৭৬০,,১১১৭৬০,number,53.68
Vehicle1810.jpeg,ALL,N/A,১১১৭৬০,,১১১৭৬০,summary,N/A
Vehicle1766.jpeg,1,0,১১০৯৯,,১১০৯৯,number,78.90
Vehicle1766.jpeg,ALL,N/A,১১০৯৯,,১১০৯৯,summary,N/A
Vehicle1553.jpg,1,0,৩৯৯৭১৫,,৩৯৯৭১৫,number,99.75
Vehicle1553.jpg,ALL,N/A,৩৯৯৭১৫,,৩৯৯৭১৫,summary,N/A
Vehicle714.jpg,1,0,১১৬০৭,বরিশাল,বরিশাল,word,82.87
Vehicle714.jpg,ALL,N/A,১১৬০৭,বরিশাল,বরিশাল ১১৬০৭,summary,N/A
Vehicle1795.jpeg,1,0,,,,,
Vehicle1795.jpeg,ALL,N/A,,,N/A,summary,N/A
Vehicle1879.jpeg,1,0,১৩৪৭২৭,নাটোর,নাটোর,word,91.79
Vehicle1879.jpeg,ALL,N/A,১৩৪৭২৭,নাটোর,নাটোর ১৩৪৭২৭,summary,N/A
Vehicle1199.jpg,1,0,১৮০৪০১,কুড়িগ্রাম,কুড়িগ্রাম,word,68.17
Vehicle1199.jpg,ALL,N/A,১৮০৪০১,কুড়িগ্রাম,কুড়িগ্রাম ১৮০৪০১,summary,N/A
Vehicle982.jpg,1,0,১৯৭৭৩৩,,১৯৭৭৩৩,number,73.33
Vehicle982.jpg,ALL,N/A,১৯৭৭৩৩,,১৯৭৭৩৩,summary,N/A
Vehicle120.jpg,1,0,১১১১৪৯,,১১১১৪৯,number,99.91
Vehicle120.jpg,ALL,N/A,১১১১৪৯,,১১১১৪৯,summary,N/A
Vehicle559.jpg,1,0,২০০০৬,,২০০০৬,number,21.82
Vehicle559.jpg,ALL,N/A,২০০০৬,,২০০০৬,summary,N/A
Vehicle1348.jpg,1,0,১১,,১১,number,98.44
Vehicle1348.jpg,ALL,N/A,১১,,১১,summary,N/A
Vehicle1564.jpeg,1,0,১১০৩২০,,১১০৩২০,number,47.90
Vehicle1564.jpeg,ALL,N/A,১১০৩২০,,১১০৩২০,summary,N/A
Vehicle307.jpg,1,0,১১০৪১৮,,১১০৪১৮,number,96.59
Vehicle307.jpg,ALL,N/A,১১০৪১৮,,১১০৪১৮,summary,N/A
Vehicle677.jpg,1,0,২৭৯০৬০,,২৭৯০৬০,number,98.87
Vehicle677.jpg,ALL,N/A,২৭৯০৬০,,২৭৯০৬০,summary,N/A
Vehicle1413.jpg,1,0,১১৭৯৫,,১১৭৯৫,number,69.26
Vehicle1413.jpg,ALL,N/A,১১৭৯৫,,১১৭৯৫,summary,N/A
Vehicle1236.jpg,1,0,২২৯৭১০,ঢাকা,২২৯৭১০,number,99.92
Vehicle1236.jpg,ALL,N/A,২২৯৭১০,ঢাকা,ঢাকা ২২৯৭১০,summary,N/A
Vehicle1177.jpg,1,0,১৫৬৭৭৩,,১৫৬৭৭৩,number,94.92
Vehicle1177.jpg,ALL,N/A,১৫৬৭৭৩,,১৫৬৭৭৩,summary,N/A
Vehicle938.jpg,1,0,,,,,
Vehicle938.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1741.jpeg,1,0,১২৯৪৯৭,ঠাকুরগাঁও,১২৯৪৯৭,number,95.16
Vehicle1741.jpeg,ALL,N/A,১২৯৪৯৭,ঠাকুরগাঁও,ঠাকুরগাঁও ১২৯৪৯৭,summary,N/A
Vehicle1512.jpg,1,0,৭৩৬৭,,৭৩৬৭,number,74.46
Vehicle1512.jpg,ALL,N/A,৭৩৬৭,,৭৩৬৭,summary,N/A
Vehicle1912.jpeg,1,0,৩১২৩০০৯,সাতক্ষীরা,সাতক্ষীরা,word,91.93
Vehicle1912.jpeg,ALL,N/A,৩১২৩০০৯,সাতক্ষীরা,সাতক্ষীরা ৩১২৩০০৯,summary,N/A
Vehicle1506.jpg,1,0,১২৫৭,,১২৫৭,number,29.61
Vehicle1506.jpg,ALL,N/A,১২৫৭,,১২৫৭,summary,N/A
Vehicle1050.jpg,1,0,১২৩৫১,সিলেট,সিলেট,word,99.71
Vehicle1050.jpg,ALL,N/A,১২৩৫১,সিলেট,সিলেট ১২৩৫১,summary,N/A
Vehicle535.jpg,1,0,৭৩২৭,,৭৩২৭,number,63.99
Vehicle535.jpg,ALL,N/A,৭৩২৭,,৭৩২৭,summary,N/A
Vehicle1631.jpg,1,0,৩১০৮৯১,,৩১০৮৯১,number,90.80
Vehicle1631.jpg,ALL,N/A,৩১০৮৯১,,৩১০৮৯১,summary,N/A
Vehicle1267.jpg,1,0,২১৩৩৭,,২১৩৩৭,number,48.36
Vehicle1267.jpg,ALL,N/A,২১৩৩৭,,২১৩৩৭,summary,N/A
Vehicle1371.jpg,1,0,১৪০৩২৫,,১৪০৩২৫,number,91.85
Vehicle1371.jpg,ALL,N/A,১৪০৩২৫,,১৪০৩২৫,summary,N/A
Vehicle1039.jpg,1,0,২৫০৩৩৯,,২৫০৩৩৯,number,99.70
Vehicle1039.jpg,ALL,N/A,২৫০৩৩৯,,২৫০৩৩৯,summary,N/A
Vehicle1591.jpg,1,0,১১৪১৮১৮,,১১৪১৮১৮,number,54.51
Vehicle1591.jpg,ALL,N/A,১১৪১৮১৮,,১১৪১৮১৮,summary,N/A
Vehicle1888.jpeg,1,0,০৮,,০৮,number,99.76
Vehicle1888.jpeg,ALL,N/A,০৮,,০৮,summary,N/A
Vehicle1137.jpg,1,0,১১১৫৬,,১১১৫৬,number,21.28
Vehicle1137.jpg,ALL,N/A,১১১৫৬,,১১১৫৬,summary,N/A
Vehicle1071.jpg,1,0,,,,,
Vehicle1071.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1856.jpeg,1,0,১১১০৯০,,১১১০৯০,number,64.88
Vehicle1856.jpeg,ALL,N/A,১১১০৯০,,১১১০৯০,summary,N/A
Vehicle371.jpg,1,0,১২২২৩৯,সাতক্ষীরা,১২২২৩৯,number,98.77
Vehicle371.jpg,ALL,N/A,১২২২৩৯,সাতক্ষীরা,সাতক্ষীরা ১২২২৩৯,summary,N/A
Vehicle168.jpg,1,0,১৩৫১৮০,,১৩৫১৮০,number,87.08
Vehicle168.jpg,ALL,N/A,১৩৫১৮০,,১৩৫১৮০,summary,N/A
Vehicle472.jpg,1,0,২৪০১,ঝিনাইদহ,২৪০১,number,100.00
Vehicle472.jpg,ALL,N/A,২৪০১,ঝিনাইদহ,ঝিনাইদহ ২৪০১,summary,N/A
Vehicle602.jpg,1,0,১১০৫৮,মানিকগঞ্জ,১১০৫৮,number,99.93
Vehicle602.jpg,ALL,N/A,১১০৫৮,মানিকগঞ্জ,মানিকগঞ্জ ১১০৫৮,summary,N/A
Vehicle1238.jpg,1,0,১৪১১১,,১৪১১১,number,52.30
Vehicle1238.jpg,ALL,N/A,১৪১১১,,১৪১১১,summary,N/A
Vehicle24.jpg,1,0,২৭৩৯৪,,২৭৩৯৪,number,95.50
Vehicle24.jpg,ALL,N/A,২৭৩৯৪,,২৭৩৯৪,summary,N/A
Vehicle810.jpg,1,0,৯১৩৮০,মেট্রো,মেট্রো,word,71.77
Vehicle810.jpg,ALL,N/A,৯১৩৮০,মেট্রো,মেট্রো ৯১৩৮০,summary,N/A
Vehicle1355.jpg,1,0,১৭৬২৮৯,,১৭৬২৮৯,number,62.04
Vehicle1355.jpg,ALL,N/A,১৭৬২৮৯,,১৭৬২৮৯,summary,N/A
Vehicle822.jpg,1,0,,ঢাকা,ঢাকা,word,87.90
Vehicle822.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
Vehicle1042.jpg,1,0,১৩০৮২৩,,১৩০৮২৩,number,99.99
Vehicle1042.jpg,ALL,N/A,১৩০৮২৩,,১৩০৮২৩,summary,N/A
Vehicle842.jpg,1,0,১১৩৯০১,মাদারীপুর,মাদারীপুর,word,87.90
Vehicle842.jpg,ALL,N/A,১১৩৯০১,মাদারীপুর,মাদারীপুর ১১৩৯০১,summary,N/A
Vehicle698.jpg,1,0,১২৩৩৮৯,মৌলভীবাজার,মৌলভীবাজার,word,75.87
Vehicle698.jpg,ALL,N/A,১২৩৩৮৯,মৌলভীবাজার,মৌলভীবাজার ১২৩৩৮৯,summary,N/A
Vehicle675.jpg,1,0,১১৭৬,,১১৭৬,number,80.67
Vehicle675.jpg,ALL,N/A,১১৭৬,,১১৭৬,summary,N/A
Vehicle997.jpg,1,0,৩১৮৭৬,,৩১৮৭৬,number,49.64
Vehicle997.jpg,ALL,N/A,৩১৮৭৬,,৩১৮৭৬,summary,N/A
Vehicle562.jpg,1,0,১৪৪০৬৫,,১৪৪০৬৫,number,69.59
Vehicle562.jpg,ALL,N/A,১৪৪০৬৫,,১৪৪০৬৫,summary,N/A
Vehicle703.jpg,1,0,২৪০২৮,কিশোরগঞ্জ,কিশোরগঞ্জ,word,90.35
Vehicle703.jpg,ALL,N/A,২৪০২৮,কিশোরগঞ্জ,কিশোরগঞ্জ ২৪০২৮,summary,N/A
Vehicle621.jpg,1,0,২১১৪৫৫৯,,২১১৪৫৫৯,number,50.28
Vehicle621.jpg,ALL,N/A,২১১৪৫৫৯,,২১১৪৫৫৯,summary,N/A
Vehicle947.jpg,1,0,,,,,
Vehicle947.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1131.jpg,1,0,,,,,
Vehicle1131.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1412.jpg,1,0,৩৯১৭৮৬,,৩৯১৭৮৬,number,90.10
Vehicle1412.jpg,ALL,N/A,৩৯১৭৮৬,,৩৯১৭৮৬,summary,N/A
Vehicle1043.jpg,1,0,৩১১৬৫,নওগাঁ,৩১১৬৫,number,99.77
Vehicle1043.jpg,ALL,N/A,৩১১৬৫,নওগাঁ,নওগাঁ ৩১১৬৫,summary,N/A
Vehicle684.jpg,1,0,৩২৫০২৯,,৩২৫০২৯,number,51.12
Vehicle684.jpg,ALL,N/A,৩২৫০২৯,,৩২৫০২৯,summary,N/A
Vehicle96.jpg,1,0,১১৫৩২৪,,১১৫৩২৪,number,99.73
Vehicle96.jpg,ALL,N/A,১১৫৩২৪,,১১৫৩২৪,summary,N/A
Vehicle1279.jpg,1,0,১১৩৫৮,,১১৩৫৮,number,40.97
Vehicle1279.jpg,ALL,N/A,১১৩৫৮,,১১৩৫৮,summary,N/A
Vehicle1746.jpeg,1,0,১১৬১৭,ময়মনসিংহ,ময়মনসিংহ,word,79.89
Vehicle1746.jpeg,ALL,N/A,১১৬১৭,ময়মনসিংহ,ময়মনসিংহ ১১৬১৭,summary,N/A
Vehicle668.jpg,1,0,১১৪০৮,ঠাকুরগাঁও,ঠাকুরগাঁও,word,90.74
Vehicle668.jpg,ALL,N/A,১১৪০৮,ঠাকুরগাঁও,ঠাকুরগাঁও ১১৪০৮,summary,N/A
Vehicle344.jpg,1,0,,,,,
Vehicle344.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1051.jpg,1,0,১২৫,,১২৫,number,92.32
Vehicle1051.jpg,ALL,N/A,১২৫,,১২৫,summary,N/A
Vehicle408.jpg,1,0,২৩৩৪১,,২৩৩৪১,number,97.54
Vehicle408.jpg,ALL,N/A,২৩৩৪১,,২৩৩৪১,summary,N/A
Vehicle1735.png,1,0,১৫৪৮৩০,,১৫৪৮৩০,number,99.96
Vehicle1735.png,ALL,N/A,১৫৪৮৩০,,১৫৪৮৩০,summary,N/A
Vehicle1844.jpeg,1,0,১১৭৩০,,১১৭৩০,number,83.13
Vehicle1844.jpeg,ALL,N/A,১১৭৩০,,১১৭৩০,summary,N/A
Vehicle505.jpg,1,0,১২১৫৪৫,,১২১৫৪৫,number,99.97
Vehicle505.jpg,ALL,N/A,১২১৫৪৫,,১২১৫৪৫,summary,N/A
Vehicle389.jpg,1,0,১২৪২৩৪,,১২৪২৩৪,number,99.38
Vehicle389.jpg,ALL,N/A,১২৪২৩৪,,১২৪২৩৪,summary,N/A
Vehicle1441.jpg,1,0,৭৬০২,মেট্রো,৭৬০২,number,93.55
Vehicle1441.jpg,ALL,N/A,৭৬০২,মেট্রো,মেট্রো ৭৬০২,summary,N/A
Vehicle1701.jpg,1,0,১৩২১০৭,,১৩২১০৭,number,99.91
Vehicle1701.jpg,ALL,N/A,১৩২১০৭,,১৩২১০৭,summary,N/A
Vehicle1654.jpg,1,0,১৩৬৪৬২,,১৩৬৪৬২,number,99.80
Vehicle1654.jpg,ALL,N/A,১৩৬৪৬২,,১৩৬৪৬২,summary,N/A
Vehicle1890.jpeg,1,0,১৩২৩৬,,১৩২৩৬,number,89.82
Vehicle1890.jpeg,ALL,N/A,১৩২৩৬,,১৩২৩৬,summary,N/A
Vehicle143.jpg,1,0,১১৬১০৪,,১১৬১০৪,number,62.03
Vehicle143.jpg,ALL,N/A,১১৬১০৪,,১১৬১০৪,summary,N/A
Vehicle261.jpg,1,0,৩৪৯৮,,৩৪৯৮,number,96.96
Vehicle261.jpg,ALL,N/A,৩৪৯৮,,৩৪৯৮,summary,N/A
Vehicle207.jpg,1,0,৪৩৪৯,,৪৩৪৯,number,8.17
Vehicle207.jpg,ALL,N/A,৪৩৪৯,,৪৩৪৯,summary,N/A
Vehicle148.jpg,1,0,১১০২৪৮,,১১০২৪৮,number,83.35
Vehicle148.jpg,ALL,N/A,১১০২৪৮,,১১০২৪৮,summary,N/A
Vehicle1334.jpg,1,0,১১৮৯৩৭,,১১৮৯৩৭,number,45.88
Vehicle1334.jpg,ALL,N/A,১১৮৯৩৭,,১১৮৯৩৭,summary,N/A
Vehicle1614.jpg,1,0,১১০৩,মুন্সিগঞ্জ,মুন্সিগঞ্জ,word,88.59
Vehicle1614.jpg,ALL,N/A,১১০৩,মুন্সিগঞ্জ,মুন্সিগঞ্জ ১১০৩,summary,N/A
Vehicle1268.jpg,1,0,০৬৭,,০৬৭,number,35.88
Vehicle1268.jpg,ALL,N/A,০৬৭,,০৬৭,summary,N/A
Vehicle741.jpg,1,0,১৪৮০৪৩,,১৪৮০৪৩,number,99.02
Vehicle741.jpg,ALL,N/A,১৪৮০৪৩,,১৪৮০৪৩,summary,N/A
Vehicle1161.jpg,1,0,৩১০০৮০,,৩১০০৮০,number,76.39
Vehicle1161.jpg,ALL,N/A,৩১০০৮০,,৩১০০৮০,summary,N/A
Vehicle382.jpg,1,0,১২০৬১৭,লক্ষ্মীপুর,১২০৬১৭,number,99.35
Vehicle382.jpg,ALL,N/A,১২০৬১৭,লক্ষ্মীপুর,লক্ষ্মীপুর ১২০৬১৭,summary,N/A
Vehicle1489.jpg,1,0,১১৬৭৩০,গাজীপুর,১১৬৭৩০,number,99.91
Vehicle1489.jpg,ALL,N/A,১১৬৭৩০,গাজীপুর,গাজীপুর ১১৬৭৩০,summary,N/A
Vehicle706.jpg,1,0,,,,,
Vehicle706.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1885.jpeg,1,0,১,পটুয়াখালী,পটুয়াখালী,word,88.20
Vehicle1885.jpeg,ALL,N/A,১,পটুয়াখালী,পটুয়াখালী ১,summary,N/A
Vehicle1811.jpeg,1,0,১১০৪২১,,১১০৪২১,number,86.73
Vehicle1811.jpeg,ALL,N/A,১১০৪২১,,১১০৪২১,summary,N/A
Vehicle183.jpg,1,0,,ময়মনসিংহ,ময়মনসিংহ,word,85.31
Vehicle183.jpg,ALL,N/A,,ময়মনসিংহ,ময়মনসিংহ,summary,N/A
Vehicle1705.jpg,1,0,২৮,,২৮,number,32.14
Vehicle1705.jpg,ALL,N/A,২৮,,২৮,summary,N/A
Vehicle1698.jpg,1,0,৫১৪০২১৩,খুলনা,খুলনা,word,91.02
Vehicle1698.jpg,ALL,N/A,৫১৪০২১৩,খুলনা,খুলনা ৫১৪০২১৩,summary,N/A
Vehicle826.jpg,1,0,১২২৩৮৪,,১২২৩৮৪,number,87.33
Vehicle826.jpg,ALL,N/A,১২২৩৮৪,,১২২৩৮৪,summary,N/A
Vehicle459.jpg,1,0,১৪৫৪৭৯,,১৪৫৪৭৯,number,73.23
Vehicle459.jpg,ALL,N/A,১৪৫৪৭৯,,১৪৫৪৭৯,summary,N/A
Vehicle1782.jpeg,1,0,১৪১১৬৮,,১৪১১৬৮,number,43.28
Vehicle1782.jpeg,ALL,N/A,১৪১১৬৮,,১৪১১৬৮,summary,N/A
Vehicle182.jpg,1,0,১১০৩৫৮,,১১০৩৫৮,number,70.85
Vehicle182.jpg,ALL,N/A,১১০৩৫৮,,১১০৩৫৮,summary,N/A
Vehicle11.jpg,1,0,১৫৭৫৫৬,যশোর,যশোর,word,98.34
Vehicle11.jpg,ALL,N/A,১৫৭৫৫৬,যশোর,যশোর ১৫৭৫৫৬,summary,N/A
Vehicle1364.jpg,1,0,১৩০১৮,মেট্রো,১৩০১৮,number,96.87
Vehicle1364.jpg,ALL,N/A,১৩০১৮,মেট্রো,মেট্রো ১৩০১৮,summary,N/A
Vehicle213.jpg,1,0,১১১০২২,,১১১০২২,number,57.88
Vehicle213.jpg,ALL,N/A,১১১০২২,,১১১০২২,summary,N/A
Vehicle277.jpg,1,0,১৬৫৮০,,১৬৫৮০,number,50.01
Vehicle277.jpg,ALL,N/A,১৬৫৮০,,১৬৫৮০,summary,N/A
Vehicle403.jpg,1,0,,,,,
Vehicle403.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1056.jpg,1,0,১১৮২৯,,১১৮২৯,number,39.10
Vehicle1056.jpg,ALL,N/A,১১৮২৯,,১১৮২৯,summary,N/A
Vehicle1127.jpg,1,0,১৮৫০৩১,,১৮৫০৩১,number,78.46
Vehicle1127.jpg,ALL,N/A,১৮৫০৩১,,১৮৫০৩১,summary,N/A
Vehicle215.jpg,1,0,২১২৪৩১০,,২১২৪৩১০,number,44.89
Vehicle215.jpg,ALL,N/A,২১২৪৩১০,,২১২৪৩১০,summary,N/A
Vehicle728.jpg,1,0,১৭৭৬৭৬,,১৭৭৬৭৬,number,96.68
Vehicle728.jpg,ALL,N/A,১৭৭৬৭৬,,১৭৭৬৭৬,summary,N/A
Vehicle620.jpg,1,0,১১২৮৫১,মৌলভীবাজার,মৌলভীবাজার,word,96.97
Vehicle620.jpg,ALL,N/A,১১২৮৫১,মৌলভীবাজার,মৌলভীবাজার ১১২৮৫১,summary,N/A
Vehicle1235.jpg,1,0,১১১৮২৭,,১১১৮২৭,number,40.52
Vehicle1235.jpg,ALL,N/A,১১১৮২৭,,১১১৮২৭,summary,N/A
Vehicle268.jpg,1,0,১২০০২২,,১২০০২২,number,99.64
Vehicle268.jpg,ALL,N/A,১২০০২২,,১২০০২২,summary,N/A
Vehicle1220.jpg,1,0,২০০৬৯৭,,২০০৬৯৭,number,99.64
Vehicle1220.jpg,2,0,২০০৬৯৭,,২০০৬৯৭,number,99.73
Vehicle1220.jpg,ALL,N/A,২০০৬৯৭,,২০০৬৯৭,summary,N/A
Vehicle924.jpg,1,0,,,,,
Vehicle924.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1421.jpg,1,0,২৫৫২২২,,২৫৫২২২,number,99.56
Vehicle1421.jpg,ALL,N/A,২৫৫২২২,,২৫৫২২২,summary,N/A
Vehicle1031.jpg,1,0,১৮১৩৬৯,,১৮১৩৬৯,number,68.22
Vehicle1031.jpg,ALL,N/A,১৮১৩৬৯,,১৮১৩৬৯,summary,N/A
Vehicle1544.jpg,1,0,১৫৭৩৫৮,,১৫৭৩৫৮,number,56.61
Vehicle1544.jpg,ALL,N/A,১৫৭৩৫৮,,১৫৭৩৫৮,summary,N/A
Vehicle167.jpg,1,0,,,,,
Vehicle167.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle104.jpg,1,0,২৮,,২৮,number,13.26
Vehicle104.jpg,ALL,N/A,২৮,,২৮,summary,N/A
Vehicle44.jpg,1,0,৩২১৯৬৭,মেট্রো,মেট্রো,word,75.23
Vehicle44.jpg,ALL,N/A,৩২১৯৬৭,মেট্রো,মেট্রো ৩২১৯৬৭,summary,N/A
Vehicle873.jpg,1,0,১১৬৭৪৩,,১১৬৭৪৩,number,96.16
Vehicle873.jpg,ALL,N/A,১১৬৭৪৩,,১১৬৭৪৩,summary,N/A
Vehicle1384.jpg,1,0,১১৭০৬২১,,১১৭০৬২১,number,76.80
Vehicle1384.jpg,ALL,N/A,১১৭০৬২১,,১১৭০৬২১,summary,N/A
Vehicle366.jpg,1,0,৩২৪৩৫১,,৩২৪৩৫১,number,89.89
Vehicle366.jpg,ALL,N/A,৩২৪৩৫১,,৩২৪৩৫১,summary,N/A
Vehicle1069.jpg,1,0,২৭,,২৭,number,3.21
Vehicle1069.jpg,ALL,N/A,২৭,,২৭,summary,N/A
Vehicle20.jpg,1,0,১১০০০৫,,১১০০০৫,number,69.43
Vehicle20.jpg,ALL,N/A,১১০০০৫,,১১০০০৫,summary,N/A
Vehicle1154.jpg,1,0,১৩৭১০,,১৩৭১০,number,33.48
Vehicle1154.jpg,ALL,N/A,১৩৭১০,,১৩৭১০,summary,N/A
Vehicle1340.jpg,1,0,,,,,
Vehicle1340.jpg,ALL,N/A,,,N/A,summary,N/A
Vehicle1057.jpg,1,0,৮৮,,৮৮,number,14.08
Vehicle1057.jpg,ALL,N/A,৮৮,,৮৮,summary,N/A
Vehicle1107.jpg,1,0,৪৬২৯,,৪৬২৯,number,61.80
Vehicle1107.jpg,ALL,N/A,৪৬২৯,,৪৬২৯,summary,N/A
Vehicle1278.jpg,1,0,১২৫৬৯৫,,১২৫৬৯৫,number,51.46
Vehicle1278.jpg,ALL,N/A,১২৫৬৯৫,,১২৫৬৯৫,summary,N/A
Vehicle419.jpg,1,0,৬,,৬,number,1.44
Vehicle419.jpg,ALL,N/A,৬,,৬,summary,N/A
Vehicle1059.jpg,1,0,১৩৭১,,১৩৭১,number,53.30
Vehicle1059.jpg,ALL,N/A,১৩৭১,,১৩৭১,summary,N/A
Vehicle1837.jpeg,1,0,১১২৯৬৭,,১১২৯৬৭,number,63.25
Vehicle1837.jpeg,ALL,N/A,১১২৯৬৭,,১১২৯৬৭,summary,N/A
Vehicle1903.jpeg,1,0,১২৫,,১২৫,number,97.28
Vehicle1903.jpeg,ALL,N/A,১২৫,,১২৫,summary,N/A
Vehicle526.jpg,1,0,১১০০২৬,,১১০০২৬,number,48.63
Vehicle526.jpg,ALL,N/A,১১০০২৬,,১১০০২৬,summary,N/A
Vehicle130.jpg,1,0,১৩৫৩৯৪,,১৩৫৩৯৪,number,97.83
Vehicle130.jpg,ALL,N/A,১৩৫৩৯৪,,১৩৫৩৯৪,summary,N/A
Vehicle702.jpg,1,0,১১২৪০২৮,কিশোরগঞ্জ,কিশোরগঞ্জ,word,89.54
